id,timestamp,user_screen_name,user_name,retweets,favorites,State,text,polarity
5.79E+17,21/3/2015 1:18,438237239,Adil Mukhairi,0,0,Selangor,"@_MissAnne: Toilet awam ada gst tak?""""kencing kat longkang je lepas ni . Hmmm",Negative
5.79E+17,21/3/2015 1:24,1001996479,????,0,2,Selangor,hahahaha ?GST?????????? pic.twitter.com/8wZ1gcx8r6,Neutral
5.79E+17,21/3/2015 1:33,2157461076,Blup,1,1,Melaka,"@jimin_gotjams: Kenapa got7 datang malaysia bulan march? Sebab nak elak gst . Hahaahhahahaaha ok buto."""" Hahah lawok mu",Negative
5.79E+17,21/3/2015 1:36,406787786,Min,0,0,Melaka,@najiramaarof tapi ni malaysia. Ade gst! Semua salah kau pi pangkah biru kahkah,Negative
5.79E+17,21/3/2015 2:10,105411161,Rara's,2,0,Melaka,'GST telah diamalkan oleh kebanyakn ngr maju.' Prsoalannya  Malaysia negara membangun bukan negara maju. So  GST x payah . hak alaa.,Negative
5.79E+17,21/3/2015 3:35,1160067408,khairulnazeem?,0,1,Selangor,Hidup BN. Hidup PM. Hidup GST. Mati rakyat. Mati kering. Mati mereput.,Negative
9.30E+17,21/3/2015 3:35,8.30E+17,M.T.B,3,6,Johor, jeles? Aku cuma nak cakap Malaysia masih makmur  anak bekas MB & cucu PM pun masih mampu hidup mewah.  Tp atuk & bapak duk hasut rakyat konon negara muflis sbb 1MDB & rakyat susah krn GST. Kau faham?,Positive
5.79E+17,21/3/2015 5:24,535091718,shahrel,0,1,Melaka,@iaaxn eh   main kau kau pulak . Hahaha takde lah zaman skrg Malaysia ni makin lama makin pelik . Contohnya GST . Huahuahua,Negative
5.79E+17,21/3/2015 6:03,464823736,Mie,0,0,Johor,Pelakon malaysia diperbodoh untuk memperbodohkan rakyat malaysia tentang GST,Negative
9.28E+17,21/3/2015 6:03,2878069177,MHK,0,2,Johor,Sebb panggilan nama tu bagaikan doa..apabila panggil ayu  ayulah tuan nye..cube kalu sial  tengok satu malaysia derita sbb GST...,Negative
5.79E+17,21/3/2015 8:15,450382061,Shalala,3,0,Selangor,Selendang hanya RM15. Takde GST takde GST. pic.twitter.com/Mhr7q0RT6J,Negative
5.79E+17,21/3/2015 9:05,3041154535,PandaFa,0,0,Selangor,Mati lahh nakkk GST dah nak dekat ,Negative
9.28E+17,21/3/2015 9:05,8.49E+17,el kartika haq,0,0,Johor,Pembangkang hanya nk menakutkan rkyt jer. berapa ramai rkyt malaysia yg betul2 paham keberkesanan GST ni sebelum nak membangkang?,Positive
5.79E+17,21/3/2015 11:41,2486281148,giroud,2,1,Selangor,@HafidzZulsyafiq @fdhlnadila ala katak. Kudratik pun nak jawab nyawa-nyawa ikan. Pegi lah belajoo #WakTar. Adel nak donat. Taknak gst ,Negative
5.79E+17,21/3/2015 11:43,2938664616,zak,0,1,Selangor,@NajibRazak Klau nk sngt GST tu   x pe. Jalankn. Tapi  tuan kene hormat la jugak keputusan rakyat. Jalankn HUDUD  It's a ALLAH law.,Neutral
5.79E+17,21/3/2015 12:55,604219018,King T?Challizal,0,0,Selangor,Byknya naik gst nih...,Negative
9.27E+17,21/3/2015 12:55,9.15E+17,Naseron Ismail,0,0,Johor,Kutipan GST dijangka RM42 Biliion pada tahun 2017. Terima kasih rakyat Malaysia. GST penyelamat ekononomi negara!,Positive
5.79E+17,21/3/2015 13:50,544081755,AmirulOmar ?,0,1,Selangor,@najibross apa citer pasal gst ni jib?,Neutral
9.29E+17,21/3/2015 13:51,9.28E+17,. O387338634 (Hous m,0,0,Johor,Betul Tun naik lagi Harga minyak. Tun pun udah Naik umor. Naik sampaibilah Malaysia boleh bebas dari gst,Negative
5.79E+17,21/3/2015 13:51,1049026244,Ah Sudahlah ?,0,0,Selangor,GST ni macam manusia juga. Hari ni kata lain esok lusa kata lain. Bukan itu sahaja menafikan pula tu. Bayang betul.,Negative
9.31E+17,21/3/2015 13:56,9.01E+17,zhareef,0,0,Johor,Katakan la satu barang gst rm1 kalau sorang singgit rakyat Malaysia 30 juta nih berapa sehari? rm 30 juta la kan!Mana pergi duit ni?,Negative
5.79E+17,21/3/2015 13:56,2408509014,wawa,0,1,Selangor,GST 10 hari lagi,Neutral
5.79E+17,21/3/2015 15:45,68365569,Mr.HARIKESHWARAN,0,0,Selangor,"@razalimad: Kawin sebelum GST and selepas GST. Dua dua perlukan duit. Nahhh ~~"""" Cc:@Nasri_Nasir92",Neutral
9.30E+17,21/3/2015 15:57,2501610841,YAN,14,19,Johor,Samalah dato pun GST tak menurunkan harga barang tapi 1 malaysia kau sebarkan.. tongongg!,Negative
5.79E+17,21/3/2015 15:57,949466634,Amal.,0,2,Selangor,Hell yeah gst,Positive
5.79E+17,21/3/2015 16:03,107900063,AzizulOfficial_,0,0,Selangor,GST tidak dikenakan pada barang asas sahaja. Barang yg diproses dikenakan GST  antaranya Air.,Neutral
5.80E+17,21/3/2015 16:10,1000811305,Nadiadrms,1,1,Selangor,Muflislah camni kalau semua nak ade gst. Habis wang ringgit aku. Huhu,Negative
9.32E+17,21/3/2015 16:10,485968211,Mr.BroTegas,0,2,Johor,GST pula akan semakin meningkat tak payah sembanglah GDP or KDNK negara Indonesia yg lebih tinggi dari Malaysia pon masih taraf hidup rendah.Pasal apa? Sama gak gagal memilih.,Negative
5.79E+17,21/3/2015 17:11,589056561,Iskndr Zlqrnn,0,0,Selangor,Seksaan yang menyayat kalbu masa kini. #GST sekiannn,Negative
5.79E+17,21/3/2015 18:00,241446351,ZolazraiZolkapli.,0,0,Selangor,@zzrahh skali gst ta?,Neutral
5.79E+17,21/3/2015 18:07,401611319,Izzah,0,0,Selangor,@wanclapton27 mohon toilet tak kena gst juga,Neutral
5.79E+17,21/3/2015 18:31,272957157,MohdFaizan,5,4,Selangor,PR kata #GST akan buat BN TUMBANG PRU14  tapi PR macam beruk plk TOLAK #GST  biarkan je lah! #PRbodoh @RameshRaoAKS @cprao74 @BuletinTV3,Negative
5.80E+17,21/3/2015 18:46,752871104,?,0,0,Selangor,Tuisyen pun ada gst apalah,Negative
9.32E+17,21/3/2015 18:46,135865664,mulutmelayu,0,3,Johor,Singapore nak naikkan kadar 7% GST mereka. Cukai petrol 56 sen (RM1.72)/litre mungkin dinaikkan. Malaysia tak ada cukai petrol. :),Positive
5.80E+17,21/3/2015 18:58,1000811305,Nadiadrms,2,2,Selangor,Alahh  kadar gst paling rendah pun tetap menguntungkan kerajaan  memiskinkan rakyat.,Negative
9.33E+17,21/3/2015 18:58,517397047,AbdullahMdYunos,0,1,Johor,GST 7% SINGAPORE AKAN DINAIKKAN BAGI T MENAMPUNG KEKURANGAN DANA. MALAYSIA MASIH KEKAL 6%. TERIMAKASIH MY PM!,Positive
9.35E+17,21/3/2015 19:07,9.27E+17,Gggu,0,1,Johor,How can netizen malay banding kn gst Ireland dgn malaysia..??kt sne guys u give more n u get more back..kt malaysia.??,Negative
5.80E+17,21/3/2015 19:07,387650886,.,0,0,Selangor,Gst menggantikan SST yg bernilai 16% dahulunya hmmm im confuse now,Neutral
9.35E+17,21/3/2015 19:10,2266908210,aruna,5,3,Johor,Rakyat yg selamatkan Malaysia dengan bayaran GST. Kalau tidak negara kita bankrup. Dengan korbanan ini rakyat yg menderita dan susah tetapi Najib yg cari nama dan menyeleweng wang rakyat. Lagi pun kos sarah hidup naik  gaji rendah dan gaji mati.,Negative
5.80E+17,21/3/2015 19:10,2833151437,anjedatozulkifly,0,0,Selangor,If all GST gaji naik tak ??,Neutral
5.79E+17,21/3/2015 19:44,233855183,faisal_91,0,0,Selangor,"Haha da nmpak da permainan dia """"@malaysian_gags: Kenapa tambang pengangkutan awam tiada GST. pic.twitter.com/7cz6CJy5UC""""",Negative
5.79E+17,21/3/2015 20:02,347071656,RealAceApeh,0,0,Selangor,GST is coming.  #MyFoot,Negative
5.80E+17,21/3/2015 20:03,1541821416,??,0,0,Selangor,maxis makin teruk  gst ada nanti teruk lagi ke?,Negative
9.35E+17,21/3/2015 20:03,1010367757,azam rsln,0,0,Johor,rakyat malaysia kena sedar bahawa cukai gst itu lebih baik daripada sst.bro lu kena ingat bahawa sst adalah cukai lapuk dan tidak lagi digunakan oleh 160 buah negara didunia,Positive
5.80E+17,21/3/2015 20:43,337466386,E V A D A N Y,0,0,Selangor,potong rambut pendek la.. pasni GST mesti mahal salon2 sekalian..,Negative
9.38E+17,21/3/2015 20:43,1399074162,Ahmad Fadli,0,0,Johor,Wah rakyat malaysia masih mewah. Jom naikkan GST utk kesejahteraan negara.,Positive
5.80E+17,21/3/2015 20:51,1017755761,*nujaaaaa,0,1,Selangor,Entah2 GST ni April fool kerajaan kat rakyat malaysia. Adeh xdpt den nak menerima kenyataan.,Negative
9.38E+17,21/3/2015 20:51,8.31E+17,Fatah Jamal,1,1,Johor,Kemana duit GST? Kerajaan telah mengoperasikan 196 buah Klinik 1 Malaysia utk memudahkan capaian perkhidmatan kesihatan kepada semua rakyat,Positive
5.79E+17,21/3/2015 22:50,1007153029,????,0,0,Selangor,"@hsabrinax_: KENA BELI STOK UNTUK BULAN APRIL SEBELUM GST ADA""""",Negative
5.80E+17,21/3/2015 23:46,468108845,??Sentap Ke??,0,0,Selangor,Apapon aku xleyh terima lagi pasal gst...cam haram punya sistem percukaian...,Negative
9.38E+17,21/3/2015 23:46,9.24E+17,AbdullahNyan,0,3,Johor,Dato sri tak payah cas lah rm10 ringgit tu kt org sakit mereka dh sakit nk cas juga ke mereka pun dh susah GST pun cukup dh untung banyak dh tu GST tu buat kebajikan la setegah utk rakyat malaysia tu.cukai cukai lain pun dh ada juga.bukan setekat GST sja.,Negative
5.79E+17,22/3/2015 0:15,401611319,Izzah,0,0,Selangor,@wanclapton27 @syue94 wann gula dah mahal lepas gst. Takyah nk manis2,Negative
5.79E+17,22/3/2015 0:16,1155496711,#UKHWAH'TUL SHAFF#,0,0,Selangor,Kalau harga kenderaan naik  macam mana harga Teksi tak naik #gst#gstmalaysia #fahamGST #zalim#Action2015 #bodoh #losemyvote,Negative
5.80E+17,22/3/2015 0:29,415760147,ahmad syazwan,2,1,Selangor,Lepas gst harga barang naik  so persoalannya  elaun mara naik tak?,Negative
9.37E+17,22/3/2015 0:29,2541662064,EL,0,1,Johor,2 ringgit campur gst mmg mahal buat org malaysia kita ni   dhla hidup merempat kos sara hidup tinggi   mana mampu mcm u,Negative
5.79E+17,22/3/2015 0:32,1155496711,#UKHWAH'TUL SHAFF#,0,2,Selangor,Kenapa menipu   kalau bahan mentah kGST semua barang Akan naik#Action2015 #GST #zalim #losemyvote,Negative
5.79E+17,22/3/2015 0:34,1155496711,#UKHWAH'TUL SHAFF#,0,0,Selangor,Semoga PRU cepat datang  supaya cepat ubah pilihan #Action2015 #GST #bodoh #gstmalaysia,Negative
5.79E+17,22/3/2015 1:23,555267300,Mey_,1,0,Selangor,Hotsport or hotspot? Siapa betul saya hadiahkan babidoll @HidayahMutalib2 tanpa gst tax.,Negative
5.79E+17,22/3/2015 2:53,622372834,Awie De Maria,0,0,Johor,Cover nset  earphone  chager pon nk ada gst...gile babi malaysia..ahh parok gini..,Negative
5.79E+17,22/3/2015 7:19,433117894,Fahmi Ashyet,0,1,Johor,Semoga Malaysia aman walaupun GST akan dikenakan tidak lama lagi ,Negative
9.37E+17,22/3/2015 7:19,154077673,fellaferry,0,0,Johor,Taknak bayar gst jangan duduk malaysia laa Pasal gst nak kena bising kat i ke Bukan i punya kerja maaa,Positive
5.79E+17,22/3/2015 12:03,272957157,MohdFaizan,2,1,Selangor,#GST bukan untuk menzalimi  tetapi untuk kemajuan pembangunan DI MASA DEPAN #anakcucukita @PMOMalaysia @ahmadmaslan @BuletinTV3 @mkini_bm,Positive
9.37E+17,22/3/2015 12:06,7.54E+17,.,0,1,Johor,pelaksanaan gst dekat india kos sara hidup dorang jatuh  pelaksanaan gst kt malaysia kos sara hidup tinggi.,Negative
5.83E+17,22/3/2015 12:06,903154729,Ikmal 'Arief,0,2,Selangor,OMG sehari sblom GST .,Negative
5.80E+17,22/3/2015 14:02,128496895,Alice Perez,0,1,Selangor,@_asry_ menglah bukan kalah.....jnji dicapati...gst gst...!!!,Negative
9.38E+17,22/3/2015 14:16,579216711,Aimansal,20,31,Johor,Kenapa pilih br1m dan tak tolak gst? Roti rm1 gst 6sen. Rakyat malaysia 31juta. Rm186j untuk roti rm1 kerajaan dapat untuk sehari. 1.302b untuk seminggu. Bayangkan setahun berapa purata kerajaan dapat hanya untuk roti rm1. Tu baru roti rm1..,Negative
5.79E+17,22/3/2015 14:16,59085872,Ali Sabri,0,1,Selangor,Damn  tetibe terigt 350k. Keje x dpt lgi. Cmne nak byr. Idup ak gelap semcm je. GST lgi.,Negative
5.79E+17,22/3/2015 14:30,614220487,?BABE?,0,1,Selangor,Guano Sedak Tu = GST,Negative
9.38E+17,22/3/2015 14:30,298290095,Muhammad,0,0,Johor,Kalau dalam malaysia ni takde kereta recon tak ramai yg mampu pakai kereta import sebab govt bnyk kenakan duti import gst etc,Negative
5.82E+17,22/3/2015 15:39,2334442694,ereen,0,1,Selangor,Terasa memang patut beli kereta je .nak2 pulak gst nak muncul ni,Negative
9.40E+17,22/3/2015 15:39,9.01E+17,dnee,0,0,Johor,duit malaysia dah banyak ? dato beli jela baitulmaqdis . biar rugi sikit . demi rakyat malaysia jugak . gst up 10 percent pun kami okey je .,Positive
9.39E+17,22/3/2015 15:45,135177606,chaa,0,0,Johor,Kalau pikul tanggung jawab besar pikul dgn elok. Buat kerja dgn bagus. Jangan tindas rakyat. Jgn tipu rakyat. Nak bagi kesenangan kat rakyat bagi tapi jgn ad gst cukai itu cukai ini. Mmg malaysia takkan kaya sampai bila bila kalau mcm ni ,Negative
5.82E+17,22/3/2015 15:45,397426168,kerol,0,0,Selangor,Ni haa tgh lepak sambil dgr makcik sebelah ni sembang pasal GST,Neutral
9.40E+17,22/3/2015 16:02,881568396,idkman,0,0,Johor,Ha ha well take the risk if duduk malaysia gst gst,Negative
5.82E+17,22/3/2015 16:02,2405984634,Zuhairi,0,2,Selangor,Tak yah nak tunggu 1 April semalam singgah makan dekat mid da merasa da gst dia. Kene jimat gile2 lepas ni,Negative
5.80E+17,22/3/2015 16:45,300349351,??,0,0,Selangor,@YusDYyunus milo kena gst tak hahaha,Neutral
9.40E+17,22/3/2015 17:27,9.05E+17,Che Puan Erika Azmi,0,1,Johor,GST ialah cukai. Malaysia ialah negara islam.. Cukai tu HARAM.,Negative
5.82E+17,22/3/2015 17:27,2463213408,WL011A036,9,13,Selangor,GST??? ?????????? ?????????????? ???,Neutral
9.40E+17,22/3/2015 17:38,7.22E+17,Baker,0,0,Johor,Semua Nak Kena gst  Malaysia Oh Malaysia,Negative
5.82E+17,22/3/2015 17:38,887484811,Amer Gerrard ????,0,1,Selangor,Bayar yuran pengajian bakal kena GST tak ? Kita bukan bayar ikut kaunter bendahari lagi.  Siapa boleh jawab ?,Neutral
9.40E+17,22/3/2015 17:55,2934358686,Khaizul Karl,1,1,Johor,Sy tak rasa pun dia bercakap tentang politik. Dia sama jer dgn rakyat malaysia yg lain  individu yg membayar cukai gst pengundi dan ada komitment. So rasanya tak salah kan klu sekali-sekala beliau nak mengeluh?,Negative
5.82E+17,22/3/2015 17:55,887484811,Amer Gerrard ????,0,1,Selangor,UIA dah keluarkan senarai yuran yang kena GST. Mmmmmm,Negative
5.82E+17,22/3/2015 18:04,887484811,Amer Gerrard ????,0,2,Selangor,Dulu kata yuran pengajian tidak kena GST. Sekarang  UIA dah keluarkan list yuran yang kena GST.  GST membebankan mahasiswa. Tolonglah sedar,Negative
9.41E+17,22/3/2015 18:04,44656783,Name cannot be blank,0,0,Johor,Kenapa pemimpin negara luar bila terpalit skandal atau dakwaan salahlaku  biarpun belum terbukti bersalah mereka dah sukarela letak jawatan. Tapi di Malaysia tak mcm tu. Apasal taknak contohi pemimpin negara luar. GST nak pulak ikut.,Negative
5.82E+17,22/3/2015 18:27,1570962278,Cik Eyra ??,0,0,Selangor,Gst mau dekat weyh Anda sudah besedia ?,Neutral
9.41E+17,22/3/2015 18:27,123704352,Yunus  Awang Mohamad,0,0,Johor,Disahkan barang di Malaysia adalah murah ..kalau ada barang yang keba GST pun 6% je...kat Thailand 7%...kalau barang kelerluan asas tak jeba GST...kat Thailand semua jeba GST...bagi penduduk tempatan langsung tudak ada kena mengena dengan baik turun nilai RM...,Positive
5.82E+17,22/3/2015 18:28,960005130,Mariani.A,0,0,Selangor,GST Tanya apa khabar.. lucu nya bah lagunya.. hahah,Negative
9.41E+17,22/3/2015 18:28,8.45E+17,Nur Zarina Karim,0,0,Johor,malaysia kena kesan teruk sbb sebelum ni kita terlampau bergantung dgn industri minyak. bila industri minyak jatuh teruk kita pn kena tempias. malaysia pn xda hak nk tentukan harga minyak sbb kita bkn pengeluar terbesar minyak . kalau GST xsmpt dilaksanakan boleh lumpuh ekonomi,Positive
5.80E+17,22/3/2015 19:40,20112257,Syafeeq,0,0,Selangor,@aafifahothman @gstmalaysiainfo pasal GST ni tax baru?,Neutral
9.41E+17,22/3/2015 20:13,7.93E+17,Yoriagnes R. Tonglo,0,0,Johor, ye lah ko lah betul.. Ko sorang jak bukan machai. Kmi 1 malaysia mahcai. Mahcai umno. Mahcai bn. Mahcai kaki ampu  mahcai kaki apa lgi  semua mahcai lah  mahcai kentang  mahcai kubis  mahcai gst  mahcai kereta  mahcai buku  mahcai najib  mahcai kopi  mahcai teh.. ,Negative
5.80E+17,22/3/2015 20:13,3023935938,m.jaffri abu samah,0,0,Selangor,mohon majlis raja-raja tangguhkn GST... krn x manafaat pd rakyat pun....,Negative
5.80E+17,22/3/2015 21:05,385265913,??,0,0,Selangor,@fakhrulaimman gst such fxck la,Negative
5.80E+17,22/3/2015 21:15,901482380,scha,0,0,Selangor,@Hariz__Iskandar dlm islam gst haram so tk nk benda haram ni,Negative
9.41E+17,22/3/2015 21:48,9.05E+17,BuatRamai,0,1,Johor,Hang pernah dok jepun ka? Kat jepun kedai kecik sebab tu lepas makan depa berambus..kat Malaysia kedai besaq harga mahai ..dik lama pun de i a bayaq servis tax  gst . Kat jepun tak bayaq semua tu tau ..,Negative
5.80E+17,22/3/2015 21:48,1881347100,amir,0,0,Selangor,Pergi mampus lah sama GST. Orang beriman macam gua ni memang kena lalui dugaan dunia yg hebat.,Negative
5.80E+17,22/3/2015 22:12,250177249,fairul,0,1,Selangor,GST bagus untuk saya & juga anda. GST pemangkin ekonomi negara. Sayang negara sayang GST. GST terus maju @gstmalaysiainfo,Positive
5.80E+17,22/3/2015 22:23,59085872,Ali Sabri,0,0,Selangor,@gstmalaysiainfo ok2. Meh la kongsi skit dah deme pandai sgt. Touch n Go punye GST kire cmne?,Neutral
5.80E+17,22/3/2015 23:27,59085872,Ali Sabri,1,0,Selangor,@nickazryl geng bangang harus la. Sbb MU la kite kena GST.,Negative
5.80E+17,22/3/2015 23:38,225298507,RoslanKz,0,0,Johor,Demi #Gst ... #Rakyat #Malaysia hukumlah #umno-bn tanpa perlu bersimpati.,Negative
9.42E+17,22/3/2015 23:44,2252186802,MUHD HALIM YUSOF,0,0,Johor,selamahari ini gst tak ada malaysia maju dan maju,Negative
5.80E+17,22/3/2015 23:44,394490607,Huz,0,0,Johor,Cukai di zaman Rasulullah pun ada . Knapa malaysia kena GST rakyat marah . Ustazah yg kata . i just dengar ok,Positive
9.43E+17,23/3/2015 0:01,8.75E+17,asmadi,0,0,Johor,naya rakyat malaysia...dok bg gst..dapat big boss makan best2....,Negative
5.80E+17,23/3/2015 0:01,139822304,tehr,0,0,Johor,Negara kita negara Malaysia  Aman makmur dan kaya raya; GST tiba bertambah harga  Berjimat cermat pilihan kita.,Negative
5.80E+17,23/3/2015 0:14,443697130,Idzkhan,1,1,Selangor,@NajibRazak GST tu betul betul ke cobaan ?,Neutral
5.80E+17,23/3/2015 0:20,3010018658,fass,0,0,Johor,kalau lah aurat dikenakan GST  mesti kaya Malaysia nie,Negative
9.43E+17,23/3/2015 0:20,9.19E+17,GERAK KHAS,0,1,Johor,Keseluruhan rakyat2 Malaysia tidak lagi keseluruhannya boleh ditindas dgn kenaikan harga2 aset2 dipasaran itu.GST adalah penyekatan kenaikan pada keseluruhan aset2 harga barangan diMalaysia yg terendah dari negara2 sedunia yg lain itu kini.GST menstabilkan keseluruhan aset2 harga,Positive
5.80E+17,23/3/2015 0:44,993133423,miera,1,1,Johor,"@fsyamimie_: Respect sultan brunei. Em malaysia? GST GST GST """"",Negative
5.80E+17,23/3/2015 0:55,730809061,Shima Basrin,0,0,Selangor,@scha_kyela jangan begitu donggg. tak cukup kos la nak bayar. gst lagi hahaha,Negative
5.80E+17,23/3/2015 1:02,339180618,John Bear Si Nakal,21,2,Johor,Saat rakyat Malaysia tengah sibuk fikir mcm mana nak berhadapan dengan GST kau masih sibuk dengan awek pakai tudung mcm pocong,Negative
9.43E+17,23/3/2015 1:02,9.19E+17,GERAK KHAS,0,1,Johor,Dendaan wajib keatas peniaga2 yg melanggari sistem perundangan Pekilang Pemborong Perniagaan Malaysia supaya keseluruhan harga2 aset2 terpelihara dgn sistem GST yg menyekat keseluruhan pekilang2 Pemborong2 & peniaga2 menaikan harga2 aset2 sesukahati yg membuatkan rungutan rakyat2,Positive
5.80E+17,23/3/2015 1:27,2957492724,Abe Lani,0,0,Johor,Thailand tak nak laksanakan GST macam malaysia jugak ke?,Neutral
9.44E+17,23/3/2015 1:27,1047985393,heqal,0,2,Johor,Add gst India la 18% kalau Malaysia 6% je,Positive
5.80E+17,23/3/2015 2:36,572774485,Rozan Azen Mat Rasip,0,0,Johor,maka malam malam terakhir MALAYSIA TANPA GST.......,Negative
9.44E+17,23/3/2015 2:36,249634021,Aretha,0,0,Johor,Why must malaysia have gst ,Negative
5.80E+17,23/3/2015 2:41,986322091,Matyonnis,0,0,Selangor,@FarrHamid kau pkai altel ke. Mahal mcm mana. Kang kena gst kang. Haha,Negative
9.44E+17,23/3/2015 4:40,375283481,PENGHASUT RAKYAT,4,5,Johor,Kalau Umno BN sudah tidak mampu bawa Pelabur masuk ke Malaysia  jangan lah rakyat di jadikan mangsa GST.,Negative
5.80E+17,23/3/2015 4:40,1257642120,WMSNBMA,0,0,Johor,GST - pakar ekonomi tegaskan perlu dilaksanakan untuk kestabilan ekonomi malaysia,Positive
5.80E+17,23/3/2015 9:51,2540708022,Jason Kong,0,1,Selangor,Countdown for GST ,Neutral
5.80E+17,23/3/2015 10:13,501714961,Hana Samsuddin,0,0,Selangor,#GST Examples of Taxable Sundry Goods pic.twitter.com/23GnfOI7Fc,Neutral
5.80E+17,23/3/2015 10:15,163168557,?? ?? ??,0,0,Selangor,Wah sape kt tv live ni bahan pm n menteri psl gst n boros bgai hahah smua marah sbb die lnggar praturan,Neutral
5.80E+17,23/3/2015 11:34,1020114331,Arifjamlus23,0,0,Selangor,@gstmalaysiainfo kedai makan biasa pon kena gst ke????kata tak naik harga..kata myenangkan rakyat pic.twitter.com/xUK94iHwWB,Negative
5.80E+17,23/3/2015 11:53,1020114331,Arifjamlus23,0,0,Selangor,Mane @gstmalaysiainfo ni.xnk jawab soalan aku ke??hari2 aku mkn sni kot..kalau kena gst 6percent ni ..mmg cilake la.,Negative
5.80E+17,23/3/2015 12:02,887484811,Amer Gerrard ????,0,1,Selangor,GST ada kebaikan (Melayu) --> GST is no good (English) pic.twitter.com/kcBjAZvLcB,Negative
9.45E+17,23/3/2015 12:14,138032012,BULETIN RMS,13,36,Johor,GST tu dajal.. AMENo tu dajal bagi umat Islam di malaysia..,Negative
5.80E+17,23/3/2015 12:14,560216389,Jiha Lee,0,0,Selangor,Tolak gst..sokong hudud!,Negative
5.80E+17,23/3/2015 13:12,47006105,Nazeera Nasir,0,0,Selangor,Memang with GST looming  memang sah I'm not tipping. #Igodownyouregoingdownwithme,Negative
5.80E+17,23/3/2015 14:19,565352010,Syakirin Anuar,0,0,Selangor,Perfume pun kena GST ke gais? Oh come on.,Negative
